date_updated,category_id,category_name,product_id,product_url,meta_title,title_content,meta_img,img_content
2021-11-05 23:06:12.611445,3,Peel,407,https://www.lookfantastic.com/l-oreal-paris-revitalift-laser-glycolic-peel-pads-x-25-pads/11740148.html,"<meta content=""L'Oréal Paris Revitalift Laser Glycolic Peel Pads x 25 Pads"" property=""og:title""/>",L'Oréal Paris Revitalift Laser Glycolic Peel Pads x 25 Pads,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11740148-2114615467701304.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11740148-2114615467701304.jpg
2021-11-05 23:06:44.579979,3,Peel,411,https://www.lookfantastic.com/polaar-northern-light-micro-peeling-foam-100ml/12045705.html,"<meta content=""Polaar Northern Light Micro-Peeling Foam 100ml"" property=""og:title""/>",Polaar Northern Light Micro-Peeling Foam 100ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12045705-1924834762936803.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12045705-1924834762936803.jpg
2021-11-05 23:07:14.437281,3,Peel,412,https://www.lookfantastic.com/verso-enzyme-peel-50ml/11751923.html,"<meta content=""VERSO Enzyme Peel 50ml"" property=""og:title""/>",VERSO Enzyme Peel 50ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11751923-2784635637265061.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11751923-2784635637265061.jpg
2021-11-05 23:07:44.414637,3,Peel,413,https://www.lookfantastic.com/natura-bisse-glyco-extreme-peel-30ml/11329114.html,"<meta content=""Natura Bissé Glyco Extreme Peel 30ml"" property=""og:title""/>",Natura Bissé Glyco Extreme Peel 30ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11329114-1344871743165068.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11329114-1344871743165068.jpg
2021-11-05 23:08:16.707415,3,Peel,414,https://www.lookfantastic.com/natura-bisse-tolerance-enzyme-peel-50ml/11329132.html,"<meta content=""Natura Bissé Tolerance Enzyme Peel 50ml"" property=""og:title""/>",Natura Bissé Tolerance Enzyme Peel 50ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11329132-1584871580116922.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11329132-1584871580116922.jpg
2021-11-06 00:47:45.340775,3,Peel,417,https://www.lookfantastic.com/manuka-doctor-apiclear-facial-peel-100ml/11291257.html,"<meta content=""Manuka Doctor ApiClear Facial Peel 100ml"" property=""og:title""/>",Manuka Doctor ApiClear Facial Peel 100ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11291257-1744411246031154.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11291257-1744411246031154.jpg
2021-11-06 00:48:11.959438,3,Peel,419,https://www.lookfantastic.com/recipe-for-men-peeling-mask/11919962.html,"<meta content=""Recipe for Men Peeling Mask 100ml"" property=""og:title""/>",Recipe for Men Peeling Mask 100ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11919962-1564815546919974.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11919962-1564815546919974.jpg
2021-11-06 00:48:45.719513,3,Peel,709,https://www.lookfantastic.com/omorovicza-blue-diamond-peel-50ml/10997778.html,"<meta content=""Omorovicza Blue Diamond Peel (50ml)"" property=""og:title""/>",Omorovicza Blue Diamond Peel (50ml),"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10997778-1984880101159203.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10997778-1984880101159203.jpg
2021-11-06 04:33:13.289810,2,Exfoliator,677,https://www.lookfantastic.com/dhc-facial-scrub-100g/11207541.html,"<meta content=""DHC Facial Scrub (100g)"" property=""og:title""/>",DHC Facial Scrub (100g),"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11207541-8634871997789294.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11207541-8634871997789294.jpg
2021-11-06 04:33:16.061206,2,Exfoliator,678,https://www.lookfantastic.com/oh-k-chok-chok-shimmer-face-scrub/12434718.html,"<meta content=""Oh K! Chok Chok Shimmer Face Scrub"" property=""og:title""/>",Oh K! Chok Chok Shimmer Face Scrub,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12434718-2024734933921012.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12434718-2024734933921012.jpg
2021-11-06 04:33:41.540713,2,Exfoliator,683,https://www.lookfantastic.com/talika-skintelligence-hydra-face-gentle-scrub-50ml/12281553.html,"<meta content=""Talika Skintelligence Hydra Face Gentle Scrub 50ml"" property=""og:title""/>",Talika Skintelligence Hydra Face Gentle Scrub 50ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12281553-1434780587925182.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12281553-1434780587925182.jpg
2021-11-06 04:34:11.495881,2,Exfoliator,721,https://www.lookfantastic.com/first-aid-beauty-kp-bump-eraser-body-scrub-with-10-aha-226ml/12208246.html,"<meta content=""First Aid Beauty KP Bump Eraser Body Scrub with 10% AHA 226ml"" property=""og:title""/>",First Aid Beauty KP Bump Eraser Body Scrub with 10% AHA 226ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12208246-1224724368975989.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12208246-1224724368975989.jpg
2021-11-06 04:34:41.687021,2,Exfoliator,723,https://www.lookfantastic.com/frank-body-peppermint-scrub-200g/11771306.html,"<meta content=""Frank Body Peppermint Scrub 200g"" property=""og:title""/>",Frank Body Peppermint Scrub 200g,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/13317471-7824896460699545.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/13317471-7824896460699545.jpg
2021-11-06 04:35:11.649998,2,Exfoliator,724,https://www.lookfantastic.com/sanctuary-spa-complexion-perfecting-radiance-mini-exfoliator-15ml/12267912.html,"<meta content=""Sanctuary Spa Complexion Perfecting Radiance Mini Exfoliator 15ml"" property=""og:title""/>",Sanctuary Spa Complexion Perfecting Radiance Mini Exfoliator 15ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12267912-2014775632385466.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12267912-2014775632385466.jpg
2021-11-06 04:35:41.539727,2,Exfoliator,727,https://www.lookfantastic.com/sanctuary-spa-complexion-perfecting-radiance-exfoliator-100ml/11975615.html,"<meta content=""Sanctuary Spa Complexion Perfecting Radiance Exfoliator 100ml"" property=""og:title""/>",Sanctuary Spa Complexion Perfecting Radiance Exfoliator 100ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11975615-1494775624889129.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11975615-1494775624889129.jpg
2021-11-06 04:36:11.390747,2,Exfoliator,728,https://www.lookfantastic.com/chantecaille-hibiscus-and-bamboo-exfoliating-cream/11219063.html,"<meta content=""Chantecaille Hibiscus and Bamboo Exfoliating Cream"" property=""og:title""/>",Chantecaille Hibiscus and Bamboo Exfoliating Cream,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11219063-1534786221815124.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11219063-1534786221815124.jpg
2021-11-06 04:36:41.622563,2,Exfoliator,742,https://www.lookfantastic.com/frank-body-original-coffee-scrub-200g/11771303.html,"<meta content=""Frank Body Original Coffee Scrub 200g"" property=""og:title""/>",Frank Body Original Coffee Scrub 200g,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11771303-2104895694974226.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11771303-2104895694974226.jpg
2021-11-06 04:37:11.513110,2,Exfoliator,743,https://www.lookfantastic.com/inika-phytofuse-renew-caviar-lime-exfoliator/12450160.html,"<meta content=""INIKA Phytofuse Renew Caviar Lime Exfoliator"" property=""og:title""/>",INIKA Phytofuse Renew Caviar Lime Exfoliator,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12450160-7734749685770567.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12450160-7734749685770567.jpg
2021-11-06 04:37:41.320159,2,Exfoliator,672,https://www.lookfantastic.com/dr-brandt-microdermabrasion-skin-exfoliant-60g/10543772.html,,,HTTPError,404
2021-11-06 04:38:09.435880,2,Exfoliator,673,https://www.lookfantastic.com/filorga-scrub-and-mask-55ml/11395483.html,"<meta content=""Filorga Scrub and Mask 55ml"" property=""og:title""/>",Filorga Scrub and Mask 55ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11395483-1634900024554507.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11395483-1634900024554507.jpg
2021-11-06 04:38:41.689654,2,Exfoliator,674,https://www.lookfantastic.com/the-ritual-of-namaste-skin-brightening-face-exfoliator/12063722.html,"<meta content=""Rituals The Ritual of Namaste Skin Brightening Face Exfoliator "" property=""og:title""/>",Rituals The Ritual of Namaste Skin Brightening Face Exfoliator ,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12063722-1794657693204422.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12063722-1794657693204422.jpg
2021-11-06 04:39:11.957977,2,Exfoliator,675,https://www.lookfantastic.com/natio-gentle-facial-scrub-100g/10562384.html,"<meta content=""Natio Gentle Facial Scrub (100g)"" property=""og:title""/>",Natio Gentle Facial Scrub (100g),"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/10562384-5242417056582967.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/10562384-5242417056582967.jpg
2021-11-06 04:39:41.335997,2,Exfoliator,676,https://www.lookfantastic.com/nuxe-fondant-body-scrub-200ml/10556097.html,"<meta content=""NUXE Fondant Body Scrub (200ml)"" property=""og:title""/>",NUXE Fondant Body Scrub (200ml),"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/10556097-1754429122007707.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/10556097-1754429122007707.jpg
2021-11-06 04:40:11.565439,2,Exfoliator,679,https://www.lookfantastic.com/natio-dual-action-cleanser-and-exfoliator-75g/10562426.html,"<meta content=""Natio Dual Action Cleanser And Exfoliator (100g)"" property=""og:title""/>",Natio Dual Action Cleanser And Exfoliator (100g),"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/10562426-1267802277182825.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/10562426-1267802277182825.jpg
2021-11-06 04:40:41.277965,2,Exfoliator,680,https://www.lookfantastic.com/polaar-arctic-cotton-gentle-scrub-50ml/10934968.html,"<meta content=""Polaar Arctic Cotton Gentle Scrub 50ml"" property=""og:title""/>",Polaar Arctic Cotton Gentle Scrub 50ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/10934968-5524653581107554.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/10934968-5524653581107554.jpg
2021-11-06 04:41:11.380684,2,Exfoliator,681,https://www.lookfantastic.com/lowengrip-purify-my-skin-facial-scrub-75ml/12081481.html,"<meta content=""Löwengrip Purify my Skin Facial Scrub 75ml"" property=""og:title""/>",Löwengrip Purify my Skin Facial Scrub 75ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12081481-1814662348625605.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12081481-1814662348625605.jpg
2021-11-06 04:41:41.268927,2,Exfoliator,682,https://www.lookfantastic.com/lowengrip-advanced-skin-care-cell-renewal-facial-exfoliant-75ml/12081475.html,"<meta content=""Löwengrip Advanced Skin Care Cell Renewal Facial Exfoliant 75ml"" property=""og:title""/>",Löwengrip Advanced Skin Care Cell Renewal Facial Exfoliant 75ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12081475-2014662348260967.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12081475-2014662348260967.jpg
2021-11-06 04:42:11.786866,2,Exfoliator,722,https://www.lookfantastic.com/frank-body-coconut-coffee-scrub-200g/11771304.html,"<meta content=""Frank Body Coconut Coffee Scrub 200g"" property=""og:title""/>",Frank Body Coconut Coffee Scrub 200g,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/13317468-5364896460433460.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/13317468-5364896460433460.jpg
2021-11-06 04:42:41.527864,2,Exfoliator,725,https://www.lookfantastic.com/frank-body-cacao-coffee-scrub-200g/11771305.html,"<meta content=""Frank Body Cacao Coffee Scrub 200g"" property=""og:title""/>",Frank Body Cacao Coffee Scrub 200g,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/13317465-1624896460161801.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/13317465-1624896460161801.jpg
2021-11-06 04:43:11.235267,2,Exfoliator,726,https://www.lookfantastic.com/mama-mio-the-tummy-rub-scrub-180ml/12078033.html,"<meta content=""Mama Mio Tummy Rub Scrub 180ml"" property=""og:title""/>",Mama Mio Tummy Rub Scrub 180ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12078033-1764853874900963.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12078033-1764853874900963.jpg
2021-11-06 04:43:42.100886,2,Exfoliator,729,https://www.lookfantastic.com/avant-skincare-velvet-perfecting-rose-sugar-lip-scrub-10ml/12542197.html,"<meta content=""Avant Skincare Velvet Perfecting Rose Sugar Lip Scrub 10ml"" property=""og:title""/>",Avant Skincare Velvet Perfecting Rose Sugar Lip Scrub 10ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12542197-1354774020978261.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12542197-1354774020978261.jpg
